phenotype	true_marker	peak_marker	max_lod	cutoff	non_missing_count	type	pos	chr	pos1	pos2	midpos	gchr	gpos1	gpos2	gposmid
X2_9540000_9545000	2_1595	c2.loc74	39.8023000600153	3.06007828433606	68	Y	2-9375322_2-9684609	2	9375322	9684609	9529965.5	2	9540000	9545000	9542500
X2_9545000_9550000	2_1595	2_1595	54.7557214033497	3.08583380966422	68	Y	2-9375322_2-9684609	2	9375322	9684609	9529965.5	2	9545000	9550000	9547500
X2_955000_960000	2_111	2_111	50.162459540851	3.04605269714594	68	Y	2-859619_2-1138309	2	859619	1138309	998964	2	955000	960000	957500
X2_9555000_9560000	2_1596	2_1596	42.7933858721809	3.09150836045364	68	Y	2-9382578_2-9688842	2	9382578	9688842	9535710	2	9555000	9560000	9557500
X2_9570000_9575000	2_1596	2_1596	20.0661849522114	3.09829200657024	68	Y	2-9382578_2-9688842	2	9382578	9688842	9535710	2	9570000	9575000	9572500
X2_9575000_9580000	2_1596	2_1596	42.3172725707061	3.00524370926857	68	Y	2-9382578_2-9688842	2	9382578	9688842	9535710	2	9575000	9580000	9577500
X2_9585000_9590000	2_1609	2_1609	45.7210881851074	3.1010699622139	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9585000	9590000	9587500
X2_9590000_9595000	2_1609	2_1609	67.8442224080895	3.13076080758973	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9590000	9595000	9592500
X2_9595000_9600000	2_1609	2_1609	37.8473847880682	3.06497722992859	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9595000	9600000	9597500
X2_9600000_9605000	2_1609	2_1609	9.13997328962576	3.0710915062419	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9600000	9605000	9602500
X2_960000_965000	2_111	2_111	29.8617744341204	3.14638142974077	68	Y	2-859619_2-1138309	2	859619	1138309	998964	2	960000	965000	962500
X2_9610000_9615000	2_1596	c2.loc75	9.02698475839711	2.98355241257745	68	Y	2-9382578_2-9688842	2	9382578	9688842	9535710	2	9610000	9615000	9612500
X2_9615000_9620000	2_1828	c2.loc88	4.83655914371761	2.94726576621615	68	Y	2-11248581_2-11625419	2	11248581	11625419	11437000	2	9615000	9620000	9617500
X2_9620000_9625000	1_56	1_56	3.72465309059023	2.90137108452656	68	Y	1-680183_1-1257430	1	680183	1257430	968806.5	2	9620000	9625000	9622500
X2_9625000_9630000	2_1609	c2.loc78	34.6522372560634	3.10159099459335	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9625000	9630000	9627500
X2_9630000_9635000	5_1526	c5.loc122	19.2036080894681	2.99310279574185	68	Y	5-13488312_5-13640785	5	13488312	13640785	13564548.5	2	9630000	9635000	9632500
X2_9635000_9640000	2_1609	2_1609	8.4928071550538	2.79250109543471	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9635000	9640000	9637500
X2_9640000_9645000	2_1609	c2.loc78	12.326356785188	2.94653090095356	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9640000	9645000	9642500
X2_9645000_9650000	2_1609	2_1609	11.4394863226838	3.08487688418285	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9645000	9650000	9647500
X2_9650000_9655000	2_1613	2_1613	42.7955062537923	3.00980854567492	68	Y	2-9520591_2-9811972	2	9520591	9811972	9666281.5	2	9650000	9655000	9652500
X2_965000_970000	2_111	2_111	29.6956739520123	3.16516309068182	68	Y	2-859619_2-1138309	2	859619	1138309	998964	2	965000	970000	967500
X2_9655000_9660000	2_1611	2_1611	28.0102153943315	2.94502750672208	68	Y	2-9510504_2-9797459	2	9510504	9797459	9653981.5	2	9655000	9660000	9657500
X2_9660000_9665000	2_1611	2_1611	18.8895930227359	3.01119815845332	68	Y	2-9510504_2-9797459	2	9510504	9797459	9653981.5	2	9660000	9665000	9662500
X2_9665000_9670000	2_1609	2_1609	12.544073344105	3.04628282842779	68	Y	2-9488690_2-9781036	2	9488690	9781036	9634863	2	9665000	9670000	9667500
X2_9670000_9675000	2_1613	2_1613	11.3818170203852	3.05444945308921	68	Y	2-9520591_2-9811972	2	9520591	9811972	9666281.5	2	9670000	9675000	9672500
X2_9675000_9680000	2_1613	2_1613	14.6284293649352	2.85865628864141	68	Y	2-9520591_2-9811972	2	9520591	9811972	9666281.5	2	9675000	9680000	9677500
X2_9685000_9690000	2_1865	2_1865	3.86669889162231	2.96916559734229	68	Y	2-11619475_2-12012404	2	11619475	12012404	11815939.5	2	9685000	9690000	9687500
X2_9690000_9695000	2_1613	c2.loc79	51.1605436065758	3.22956975671858	68	Y	2-9520591_2-9811972	2	9520591	9811972	9666281.5	2	9690000	9695000	9692500
X2_9695000_9700000	2_1646	2_1646	32.4131516839732	3.14780467569946	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9695000	9700000	9697500
X2_970000_975000	2_111	2_111	27.4522652377978	3.08532490737468	68	Y	2-859619_2-1138309	2	859619	1138309	998964	2	970000	975000	972500
X2_9710000_9715000	1_1946	1_1946	3.28718409521504	2.78281800947267	68	Y	1-18020421_1-18319330	1	18020421	18319330	18169875.5	2	9710000	9715000	9712500
X2_9715000_9720000	2_1646	2_1646	25.6914233913189	3.03689388682254	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9715000	9720000	9717500
X2_9720000_9725000	2_1646	2_1646	21.3366903898358	3.12127196392659	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9720000	9725000	9722500
X2_9725000_9730000	2_1646	2_1646	17.9727378776304	2.99495006414227	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9725000	9730000	9727500
X2_9730000_9735000	2_1646	c2.loc81	30.6187174202367	3.13746570181067	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9730000	9735000	9732500
X2_9740000_9745000	2_1688	2_1688	6.12801566642501	2.92313473093171	68	Y	2-10133719_2-10442547	2	10133719	10442547	10288133	2	9740000	9745000	9742500
X2_9750000_9755000	2_1646	c2.loc80	16.439886379567	2.97338207870187	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9750000	9755000	9752500
X2_975000_980000	1_2655	1_2655	3.94018611972865	2.80040189092168	68	Y	1-24897631_1-25448206	1	24897631	25448206	25172918.5	2	975000	980000	977500
X2_9755000_9760000	2_1733	c2.loc84	7.96554150033439	2.87202748822485	68	Y	2-10487927_2-10792856	2	10487927	10792856	10640391.5	2	9755000	9760000	9757500
X2_9760000_9765000	2_1646	c2.loc80	23.7069448754244	2.97649177216411	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9760000	9765000	9762500
X2_9765000_9770000	2_1646	2_1646	7.78981549249475	3.04517453801332	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9765000	9770000	9767500
X2_9770000_9775000	2_1613	2_1613	5.94152532126174	2.8758684506874	68	Y	2-9520591_2-9811972	2	9520591	9811972	9666281.5	2	9770000	9775000	9772500
X2_9775000_9780000	2_1613	2_1613	3.28931886146768	2.51674459601905	68	Y	2-9520591_2-9811972	2	9520591	9811972	9666281.5	2	9775000	9780000	9777500
X2_9780000_9785000	2_1646	2_1646	3.73017425006759	2.90285399931833	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9780000	9785000	9782500
X2_9785000_9790000	1_1091	1_1091	4.21097938297889	3.00667238322028	68	Y	1-12555599_1-12861112	1	12555599	12861112	12708355.5	2	9785000	9790000	9787500
X2_9795000_9800000	1_2623	c1.loc186	4.70402532480053	2.97453306119931	68	Y	1-24598560_1-24981843	1	24598560	24981843	24790201.5	2	9795000	9800000	9797500
X2_9805000_9810000	2_1646	2_1646	14.5584081369383	2.86952790621737	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9805000	9810000	9807500
X2_9810000_9815000	2_1688	2_1688	10.2132678603786	2.87530568229952	68	Y	2-10133719_2-10442547	2	10133719	10442547	10288133	2	9810000	9815000	9812500
X2_9815000_9820000	2_1613	2_1613	7.29771201739241	2.96541347676709	68	Y	2-9520591_2-9811972	2	9520591	9811972	9666281.5	2	9815000	9820000	9817500
X2_9820000_9825000	2_1646	2_1646	35.6618960200544	3.15596926792413	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9820000	9825000	9822500
X2_9825000_9830000	2_1646	c2.loc81	38.7599635090298	3.05339986907407	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9825000	9830000	9827500
X2_9830000_9835000	2_1646	2_1646	27.5128206679396	3.11197501815215	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9830000	9835000	9832500
X2_9835000_9840000	2_1646	2_1646	11.6049865173601	2.95171197459456	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9835000	9840000	9837500
X2_9845000_9850000	2_1646	2_1646	27.0533504285071	3.08610785494822	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9845000	9850000	9847500
X2_9850000_9855000	2_1646	c2.loc81	24.5812386012728	3.11478776066643	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9850000	9855000	9852500
X2_985000_990000	2_111	2_111	14.5887845199555	2.95633017874494	68	Y	2-859619_2-1138309	2	859619	1138309	998964	2	985000	990000	987500
X2_9855000_9860000	2_1646	c2.loc81	28.690159571082	2.98893554619918	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9855000	9860000	9857500
X2_9860000_9865000	1_782	1_782	3.72135777647434	2.97724868058486	68	Y	1-10059761_1-10488903	1	10059761	10488903	10274332	2	9860000	9865000	9862500
X2_9875000_9880000	2_1646	2_1646	13.3123473866379	2.96924232234538	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9875000	9880000	9877500
X2_9880000_9885000	2_1646	c2.loc81	22.5272614949219	3.03160707760052	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9880000	9885000	9882500
X2_9885000_9890000	1_1098	c1.loc104	2.94575986402367	2.94332704980898	68	Y	1-12579276_1-12894692	1	12579276	12894692	12736984	2	9885000	9890000	9887500
X2_9895000_9900000	2_1646	2_1646	23.2837735976614	2.8857714924778	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9895000	9900000	9897500
X2_9900000_9905000	2_1733	2_1733	9.04310942651746	2.95504003859198	68	Y	2-10487927_2-10792856	2	10487927	10792856	10640391.5	2	9900000	9905000	9902500
X2_990000_995000	2_37	2_37	3.91652662618323	2.85019610408686	68	Y	2-286818_2-601888	2	286818	601888	444353	2	990000	995000	992500
X2_9905000_9910000	3_1000	3_1000	3.99660572473517	3.00864335529387	68	Y	3-11795736_3-12003989	3	11795736	12003989	11899862.5	2	9905000	9910000	9907500
X2_9915000_9920000	2_1646	c2.loc81	25.1213378621729	3.20612951890403	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9915000	9920000	9917500
X2_9925000_9930000	2_1474	2_1474	3.76590586410692	2.75236337722123	68	Y	2-8322749_2-8593804	2	8322749	8593804	8458276.5	2	9925000	9930000	9927500
X2_9930000_9935000	2_1492	c2.loc62	4.66643272736867	2.80808067325914	68	Y	2-8453575_2-8768301	2	8453575	8768301	8610938	2	9930000	9935000	9932500
X2_9940000_9945000	2_1646	2_1646	14.1859197789842	3.03216930822654	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9940000	9945000	9942500
X2_9945000_9950000	2_1646	c2.loc81	20.1878723856013	2.97882462553955	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9945000	9950000	9947500
X2_9950000_9955000	2_1646	c2.loc81	48.3698623048679	3.00348300416927	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9950000	9955000	9952500
X2_995000_1000000	2_111	2_111	41.6696928879665	2.99924541364649	68	Y	2-859619_2-1138309	2	859619	1138309	998964	2	995000	1000000	997500
X2_9955000_9960000	2_1646	2_1646	16.0915028304293	3.00671488825288	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9955000	9960000	9957500
X2_9960000_9965000	2_1646	c2.loc81	41.4683815329466	3.13857819647062	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9960000	9965000	9962500
X2_9970000_9975000	2_1646	2_1646	50.5796665774684	3.20983370404207	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9970000	9975000	9972500
X2_9985000_9990000	3_1798	3_1798	3.14847853042743	2.9107534631365	68	Y	3-16662097_3-16906100	3	16662097	16906100	16784098.5	2	9985000	9990000	9987500
X2_9990000_9995000	2_1733	c2.loc84	5.1380228446635	3.00902185268501	68	Y	2-10487927_2-10792856	2	10487927	10792856	10640391.5	2	9990000	9995000	9992500
X2_9995000_10000000	2_1646	2_1646	36.6850748838565	3.13624537315249	68	Y	2-9759684_2-10101279	2	9759684	10101279	9930481.5	2	9995000	10000000	9997500
X3_10000000_10005000	3_856	3_856	16.4255831492583	2.96363048601675	68	Y	3-9792010_3-10925569	3	9792010	10925569	10358789.5	3	10000000	10005000	10002500
X3_1000000_1005000	3_62	3_62	45.395036589206	3.03142236780076	68	Y	3-752602_3-1207772	3	752602	1207772	980187	3	1000000	1005000	1002500
X3_100000_105000	3_4	3_4	39.987890734809	3.03944858024555	68	Y	3-39556_3-493453	3	39556	493453	266504.5	3	100000	105000	102500
X3_10000_15000	3_4	3_4	38.4335362715374	3.2003990484361	68	Y	3-39556_3-493453	3	39556	493453	266504.5	3	10000	15000	12500
X3_10005000_10010000	3_856	c3.loc58	4.07722130056338	2.72949982829782	68	Y	3-9792010_3-10925569	3	9792010	10925569	10358789.5	3	10005000	10010000	10007500
X3_10020000_10025000	3_877	3_877	10.8409591461056	2.84824868775768	68	Y	3-10170598_3-11382095	3	10170598	11382095	10776346.5	3	10020000	10025000	10022500
X3_10025000_10030000	3_856	3_856	14.9165089856348	3.12287252616197	68	Y	3-9792010_3-10925569	3	9792010	10925569	10358789.5	3	10025000	10030000	10027500
X3_10030000_10035000	4_33	4_33	2.88036660937675	2.72850178608021	68	Y	4-253754_4-576977	4	253754	576977	415365.5	3	10030000	10035000	10032500
X3_10040000_10045000	3_856	3_856	18.2036835088655	3.00613115123458	68	Y	3-9792010_3-10925569	3	9792010	10925569	10358789.5	3	10040000	10045000	10042500
X3_10045000_10050000	3_847	c3.loc57	9.60527118373302	2.78732225443563	68	Y	3-9710487_3-10628576	3	9710487	10628576	10169531.5	3	10045000	10050000	10047500
X3_10050000_10055000	3_856	3_856	13.1245886033175	3.11282467464424	68	Y	3-9792010_3-10925569	3	9792010	10925569	10358789.5	3	10050000	10055000	10052500
X3_10055000_10060000	3_856	3_856	15.4180690322304	3.13054364674758	68	Y	3-9792010_3-10925569	3	9792010	10925569	10358789.5	3	10055000	10060000	10057500
X3_10060000_10065000	3_867	3_867	6.61530388411929	3.03784565522918	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10060000	10065000	10062500
X3_10065000_10070000	3_867	c3.loc62	12.6627080003565	3.00357140260534	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10065000	10070000	10067500
X3_10070000_10075000	3_867	3_867	16.675373379534	3.08094555850855	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10070000	10075000	10072500
X3_10080000_10085000	3_867	3_867	21.3607954283508	2.98780274086649	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10080000	10085000	10082500
X3_10085000_10090000	3_867	c3.loc61	15.9938363521106	3.07666634974341	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10085000	10090000	10087500
X3_10090000_10095000	1_2655	c1.loc190	4.53107797293852	2.96726754547735	68	Y	1-24897631_1-25448206	1	24897631	25448206	25172918.5	3	10090000	10095000	10092500
X3_10095000_10100000	3_867	3_867	23.3842153998446	3.06724786614309	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10095000	10100000	10097500
X3_10100000_10105000	3_867	3_867	21.9512762246293	3.03188071978177	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10100000	10105000	10102500
X3_1010000_1015000	3_62	3_62	44.139807566939	3.05998176181532	68	Y	3-752602_3-1207772	3	752602	1207772	980187	3	1010000	1015000	1012500
X3_10105000_10110000	3_867	c3.loc61	17.8392912221536	3.00455213310298	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10105000	10110000	10107500
X3_10110000_10115000	3_867	c3.loc61	25.2502634595989	3.03109358082414	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10110000	10115000	10112500
X3_10115000_10120000	3_859	c3.loc60	5.46167730852991	2.97963000458105	68	Y	3-9815577_3-11047373	3	9815577	11047373	10431475	3	10115000	10120000	10117500
X3_10120000_10125000	3_877	c3.loc68	5.77811194403941	2.95658027889856	68	Y	3-10170598_3-11382095	3	10170598	11382095	10776346.5	3	10120000	10125000	10122500
X3_10130000_10135000	3_867	3_867	18.1286585156241	3.09367125078762	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10130000	10135000	10132500
X3_10135000_10140000	3_859	c3.loc60	20.3948440057284	3.03199779226289	68	Y	3-9815577_3-11047373	3	9815577	11047373	10431475	3	10135000	10140000	10137500
X3_10140000_10145000	3_867	3_867	20.0837760183589	2.96763320937597	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10140000	10145000	10142500
X3_10145000_10150000	3_867	c3.loc61	15.5289860548814	3.20835837359174	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10145000	10150000	10147500
X3_10150000_10155000	1_2655	c1.loc189	5.52267710870581	3.01679575022871	68	Y	1-24897631_1-25448206	1	24897631	25448206	25172918.5	3	10150000	10155000	10152500
X3_1015000_1020000	3_62	3_62	37.4652716070994	3.07900926365183	68	Y	3-752602_3-1207772	3	752602	1207772	980187	3	1015000	1020000	1017500
X3_10155000_10160000	3_867	3_867	14.9269990760956	3.03501841165332	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10155000	10160000	10157500
X3_10160000_10165000	3_868	c3.loc63	7.33619763786703	3.00456631986619	68	Y	3-9913691_3-11325600	3	9913691	11325600	10619645.5	3	10160000	10165000	10162500
X3_10165000_10170000	2_1761	2_1761	8.5280093632365	2.92385942702157	68	Y	2-10700219_2-11015467	2	10700219	11015467	10857843	3	10165000	10170000	10167500
X3_10170000_10175000	3_859	c3.loc60	23.9660657523641	2.98362049185916	68	Y	3-9815577_3-11047373	3	9815577	11047373	10431475	3	10170000	10175000	10172500
X3_10175000_10180000	3_867	3_867	6.33329990371701	2.88012349658729	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10175000	10180000	10177500
X3_10180000_10185000	3_1207	3_1207	16.9471112985297	3.080698895146	68	Y	3-12769625_3-13423859	3	12769625	13423859	13096742	3	10180000	10185000	10182500
X3_10190000_10195000	3_867	c3.loc62	17.6639575540408	2.92896772412264	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10190000	10195000	10192500
X3_10195000_10200000	3_867	3_867	21.3729798084854	3.0934898005148	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10195000	10200000	10197500
X3_1020000_1025000	3_62	3_62	25.3181679435098	3.27469162127474	68	Y	3-752602_3-1207772	3	752602	1207772	980187	3	1020000	1025000	1022500
X3_10205000_10210000	3_867	3_867	16.7465378201226	2.95406580710955	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10205000	10210000	10207500
X3_10210000_10215000	1_2634	c1.loc187	6.51192176337719	2.90351816394196	68	Y	1-24691790_1-25115105	1	24691790	25115105	24903447.5	3	10210000	10215000	10212500
X3_10215000_10220000	3_867	3_867	17.1465517173101	3.04057950647559	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10215000	10220000	10217500
X3_10220000_10225000	1_2623	1_2623	4.45229695378698	3.00164551275734	68	Y	1-24598560_1-24981843	1	24598560	24981843	24790201.5	3	10220000	10225000	10222500
X3_10225000_10230000	3_867	c3.loc61	12.5830442804012	2.82330491856757	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10225000	10230000	10227500
X3_10230000_10235000	3_867	3_867	14.3426216846103	2.90730409287732	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10230000	10235000	10232500
X3_10235000_10240000	3_867	3_867	5.55701502817801	2.85751207154983	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10235000	10240000	10237500
X3_10245000_10250000	1_2623	c1.loc186	5.99041705754499	3.0244053963387	68	Y	1-24598560_1-24981843	1	24598560	24981843	24790201.5	3	10245000	10250000	10247500
X3_10250000_10255000	3_867	3_867	24.5562565943255	2.91596877818483	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10250000	10255000	10252500
X3_1025000_1030000	3_62	3_62	25.7702863843871	3.01120858012108	68	Y	3-752602_3-1207772	3	752602	1207772	980187	3	1025000	1030000	1027500
X3_10255000_10260000	3_867	3_867	18.1958034418091	3.11124657778137	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10255000	10260000	10257500
X3_10260000_10265000	3_867	c3.loc61	12.1471058470134	3.10444446746544	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10260000	10265000	10262500
X3_10265000_10270000	3_868	c3.loc63	3.18907186224531	2.84664990003601	68	Y	3-9913691_3-11325600	3	9913691	11325600	10619645.5	3	10265000	10270000	10267500
X3_10270000_10275000	3_867	3_867	14.1416307350897	2.99657526939504	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10270000	10275000	10272500
X3_10275000_10280000	3_867	c3.loc61	19.7549588332829	3.1019687477135	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10275000	10280000	10277500
X3_10280000_10285000	3_867	3_867	19.6386891890235	3.02580799148932	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10280000	10285000	10282500
X3_10285000_10290000	3_859	3_859	5.86479009566845	2.97928939293268	68	Y	3-9815577_3-11047373	3	9815577	11047373	10431475	3	10285000	10290000	10287500
X3_10290000_10295000	3_867	c3.loc61	23.595746778378	3.046637653861	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10290000	10295000	10292500
X3_10295000_10300000	3_867	3_867	7.92146438815079	2.98635875346306	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10295000	10300000	10297500
X3_10300000_10305000	2_2279	2_2279	3.60979841706833	2.83748694871639	68	Y	2-16578644_2-17320860	2	16578644	17320860	16949752	3	10300000	10305000	10302500
X3_10315000_10320000	3_867	c3.loc62	15.8501238362652	3.17099103280081	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10315000	10320000	10317500
X3_10320000_10325000	3_867	c3.loc61	8.30265454696546	2.80567454054015	68	Y	3-9903318_3-11322128	3	9903318	11322128	10612723	3	10320000	10325000	10322500
